,name,address,sido,gu
1063,학익점,인천광역시 미추홀구 한나루로 425  1층,인천광역시,미추홀구
1064,학장점,부산광역시 사상구 학감대로 129,부산광역시,사상구
1065,학하.한밭대점,대전광역시 유성구 학하남로19번길 16(계산동),대전광역시,유성구
1066,한대역점,"경기도 안산시상록구 사동 1186-8, 101호",경기도,안산시상록구
1067,한림점,제주특별자치도 제주시 한림읍 한림중앙로 3-1,제주특별자치도,제주시
1068,한솔새롬점,세종특별자치시   새롬북로 13 상가3동 지하1층 130호(새롬동),세종특별자치시,새롬북로
1069,한신점,인천광역시 서구 서곶로 12 한신종합상가 208호,인천광역시,서구
1070,한아름점,경기도 부천시원미구 상동 393,경기도,부천시원미구
1071,한주점,경기도 의정부시 평화로322번길 18(호원동),경기도,의정부시
1072,함덕점,제주특별자치도 제주시 초천읍 평사길 4-3,제주특별자치도,제주시
1073,함백점,강원도 정선군 신동읍 함백로 319,강원도,정선군
1074,함양점,경상남도 함양군 함양읍 용평리 702-12,경상남도,함양군
1075,함창점,경상북도 상주시 함창읍 구향리 115-8,경상북도,상주시
1076,함평점,전라남도 함평군 함평읍 광남길 83,전라남도,함평군
1077,합덕점,충청남도 당진시 합덕읍 합덕시장로 176,충청남도,당진시
1078,합포점,경상남도 창원시마산합포구 장군동4가 24-6,경상남도,창원시마산합포구
1079,해남점,전라남도 해남군 해남읍 중앙1로 98,전라남도,해남군
1080,해미점,충청남도 서산시 해미면 남문5로 4,충청남도,서산시
1081,해방촌점,서울특별시 용산구 용산동2가 1-46,서울특별시,용산구
1082,해운대점,부산광역시 해운대구 우동 541-5 해운대비치오피스텔 101,부산광역시,해운대구
1083,해운대좌동주공2,부산광역시 해운대구 좌동순환로 118 주공2단지 분산상가 나-105,부산광역시,해운대구
1084,행당동점,"서울특별시 성동구 행당로 119 (행당동,1층)",서울특별시,성동구
1085,향남점,경기도 화성시 향남읍 행정리 445-6,경기도,화성시
1086,혁신점,강원도 원주시 건강로 17-3 (101),강원도,원주시
1087,호계2동점,"경기도 안양시동안구 귀인로110번길 22, 1층(호계동)",경기도,안양시동안구
1088,호계매곡점,울산광역시 북구 호계동 255-9,울산광역시,북구
1089,호성점,전라북도 전주시덕진구 호성동 2길 9,전라북도,전주시덕진구
1090,호원점,경기도 의정부시 신흥로 119번길 54,경기도,의정부시
1091,홍도점,대전광역시 동구 홍도동 72-32,대전광역시,동구
1092,홍성2점,충청남도 홍성군 홍성읍 조양로 190,충청남도,홍성군
1093,홍성주공점,충청남도 홍성군 홍성읍 문화로72번길 92,충청남도,홍성군
1094,홍은1점,서울특별시 서대문구 홍은2동 9-56 1층,서울특별시,서대문구
1095,홍은동점,서울특별시 서대문구 홍은동 427-4,서울특별시,서대문구
1096,홍익대점,"서울특별시 마포구 독막로22길 21, 1층101호(창전동)",서울특별시,마포구
1097,홍익점,"경기도 안성시 금광면 종합운동장로 132, 홍익아파트상가 107",경기도,안성시
1098,화개점,경상남도 하동군 화개면 탑리 663-13,경상남도,하동군
1099,화곡1점,"서울특별시 강서구 월정로28길 24(화곡동, 1층)",서울특별시,강서구
1100,화명점,부산광역시 북구 화명동 1417-6,부산광역시,북구
1101,화봉.연암점,울산광역시 북구 송내1길 18(화봉동),울산광역시,북구
1102,화서점,경기도 수원시장안구 화서동 71-27,경기도,수원시장안구
1103,화성남양점,경기도 화성시 남양면 남양리 1267-11,경기도,화성시
1104,화성송산점,경기도 화성시 수노을1로191 상가3동 105호,경기도,화성시
1105,화성시청점,경기도 화성시 남양읍 역골로 3-20 ,경기도,화성시
1106,화순점,전라남도 화순군 화순읍 광덕로 142,전라남도,화순군
1107,화양동점,"서울특별시 광진구 능동로13길 70(화양동, 1층)",서울특별시,광진구
1108,화원점,"대구광역시 달성군 화원읍 화원로2길, 27",대구광역시,달성군
1109,화정점,광주광역시 서구 화정동 766-1,광주광역시,서구
1110,환호점,경상북도 포항시북구 삼호로 458,경상북도,포항시북구
1111,황간점,충청북도 영동군 황간면 남성리 558-1,충청북도,영동군
1112,황성점,경상북도 경주시 용담로92번길 43-4,경상북도,경주시
1113,황제점,대구광역시 서구 내당동 69-26,대구광역시,서구
1114,회원교방점,경상남도 창원시마산회원구 회원남로 39-1,경상남도,창원시마산회원구
1115,횡성점,강원도 횡성군 횡성읍 태기로 35,강원도,횡성군
1116,횡성중앙점,"강원도 횡성군 횡성읍 문정로19번길, 13-3",강원도,횡성군
1117,효가리점,"강원도 동해시 청운로 71(쇄운동, 104)",강원도,동해시
1118,효돈점,제주특별자치도 서귀포시 하효동 142-1,제주특별자치도,서귀포시
1119,효성1점,인천광역시 계양구 효성2동 273-91 층,인천광역시,계양구
1120,효성2점,인천광역시 계양구 효성1동 31-4,인천광역시,계양구
1121,효성점,인천광역시 남동구 백범로247번길 93-26,인천광역시,남동구
1122,효자점(포항),경상북도 포항시남구 효자동 119-1,경상북도,포항시남구
1123,후곡점,경기도 고양시일산서구 강선로 140,경기도,고양시일산서구
1124,후평2동점,강원도 춘천시 후만로 37,강원도,춘천시
1125,후포점,경상북도 울진군 후포면 후포리 623-130,경상북도,울진군
1126,훼미리점,"서울특별시 송파구 중대로 24(문정동, 훼미리상가125호)",서울특별시,송파구
1127,휴천점,경상북도 영주시 휴천2동 303-21,경상북도,영주시
1128,흑석동점,서울특별시 동작구 흑석동 96-3,서울특별시,동작구
1129,흥업점,강원도 원주시 흥업면 남원로 82,강원도,원주시
1130,흰돌점,경기도 고양시일산동구 일산로 11  ,경기도,고양시일산동구
1131,CNTTEST,00 18 신사동 주소,00,18
